,Utterance_ID,Speaker,Utterance,Emotion,Dialogue_ID
0,1,Phoebe,"Ugh, I can't believe I have to go to this stupid dinner party tonight.",disgust,1282
1,2,Eric,Why? What's wrong with it?,neutral,1282
2,3,Phoebe,"It's just a bunch of snobby, pretentious people trying to one-up each other. It makes me sick.",disgust,1282
3,4,Eric,"Oh come on, it can't be that bad. Maybe you'll meet some interesting people.",neutral,1282
4,5,Phoebe,The only interesting thing about these people is how good they are at being fake and shallow.,disgust,1282
5,6,Eric,"Well, if you really don't want to go, just make up an excuse and stay home.",neutral,1282
6,7,Phoebe,"I can't do that, my boss is gonna be there. I have to make an appearance.",disgust,1282
7,8,Eric,"Just try to have a good time, okay? And if it's really that bad, just leave early.",neutral,1282
8,9,Phoebe,"Ugh, fine. But if I end up throwing up from all the fake smiles and small talk, I'm blaming you.",disgust,1282
0,1,Chandler,Good job Joe! Well done! Top notch!,joy,1283
1,2,Joey,You liked it? You really liked it?,surprise,1283
2,3,Chandler,"Oh-ho-ho, yeah!",joy,1283
3,4,Joey,Which part exactly?,neutral,1283
4,5,Chandler,The whole thing! Can we go?,neutral,1283
5,6,Joey,"Oh no-no-no, give me some specifics.",anger,1283
6,7,Chandler,"I love the specifics, the specifics were the best part!",joy,1283
7,8,Joey,"Hey, what about the scene with the rat race? Did-did you like that part?",neutral,1283
8,9,Chandler,I was disgusted by the depiction of corporate greed in the rat race.,disgust,1283
9,10,Joey,You get that? It was supposed to make you feel disgusted!,disgust,1283
10,11,Joey,They didn’t take any of my suggestions!,anger,1283
11,12,Joey,That’s for coming buddy.,neutral,1283
12,13,Joey,I’ll see you later.,neutral,1283
13,14,Chandler,Don’t go!,sadness,1283
14,15,Chandler,I’m sorry.,sadness,1283
15,16,Chandler,I’m so sorry!,sadness,1283
16,17,Chandler,Look!,surprise,1283
17,18,Chandler,This guy fell asleep!,anger,1283
18,19,Chandler,He fell asleep too!,anger,1283
19,20,Chandler,Be mad at them!,anger,1283
20,21,Chandler,"Or, call an ambulance.",anger,1283
0,1,Joey,"OK, you've got to promise that you'll never, ever tell Ross that I told you.",neutral,1284
1,2,Monica,About what?,neutral,1284
2,3,Joey,He's planning your birthday party.,neutral,1284
3,4,Monica,Oh my God! I love him!,joy,1284
4,5,Joey,You'd better act surprised.,fear,1284
5,6,Phoebe,About what?,neutral,1284
6,7,Monica,My surprise party!,joy,1284
7,8,Phoebe,What surprise party?,surprise,1284
8,9,Monica,Oh stop it. Joey already told me.,joy,1284
9,10,Phoebe,"Well, he didn't tell me.",neutral,1284
10,11,Joey,"Hey, don't look at me. This is Ross's thing.",neutral,1284
11,12,Phoebe,This is so typical. I'm always the last one to know everything.,anger,1284
12,13,Monica,"No, you are not. We tell you stuff.",neutral,1284
13,14,Phoebe,Yuh-huh!,anger,1284
14,15,Phoebe,I was the last one to know when Chandler got bitten by the peacock at the zoo.,disgust,1284
15,16,Phoebe,I was the last one to know when you had a crush on Joey when he was moving in.,disgust,1284
16,17,Phoebe,Looks like I was second to last.,surprise,1284
17,18,Chandler,Can we just talk about something else? This whole conversation is making me uncomfortable.,disgust,1284
18,19,Ross,Why are we always the last to know about these things?,disgust,1284
19,20,Rachel,It's like we're the outcasts of the group or something.,sadness,1284
20,21,Monica,You guys are not the outcasts!,neutral,1284
21,22,Phoebe,"Oh, come on Monica. It's obvious that we are.",disgust,1284
22,23,Phoebe,"I mean, I shouldn't have to find out about my best friend's surprise party from Joey of all people.",disgust,1284
23,24,Joey,"Hey, what's wrong with me?",neutral,1284
24,25,Chandler,"You're a nice guy, Joey, but let's face it, you're not exactly the go-to person for important news.",disgust,1284
25,26,Joey,"Thanks, Chandler.",sadness,1284
26,27,Phoebe,"And another thing, why am I always the one who has to find out about these things last?",disgust,1284
27,28,Phoebe,Is it because I'm the 'weird' one?,disgust,1284
28,29,Rachel,"Phoebe, you're not the weird one.",neutral,1284
29,30,Chandler,You're all weird.,disgust,1284
30,31,Phoebe,"Well, thanks a lot, Chandler.",disgust,1284
31,32,Ross,"Look, can we just agree that we're all weird and move on?",disgust,1284
32,33,Monica,I think that's a great idea.,neutral,1284
33,34,Joey,"Yeah, let's just drop it.",neutral,1284
34,35,Phoebe,"Fine, but I'm not happy about it.",disgust,1284
0,1,Phoebe,"Chandler, I heard about your new roommate. Isn't that a bit...gross?",disgust,1285
1,2,Chandler,What do you mean?,neutral,1285
2,3,Phoebe,"Well, it's just...living with a stranger? Doesn't it make you uncomfortable?",disgust,1285
3,4,Chandler,"I guess it's not ideal, but I don't have much choice right now.",sadness,1285
4,5,Joey,"Hey, at least you don't have Ugly Naked Guy as your roommate!",disgust,1285
5,6,Rachel,"Ugh, don't remind me. I saw him doing yoga the other day.",disgust,1285
6,7,Phoebe,You guys are disgusting me out!,disgust,1285
0,1,Joey,Bijan for men?  Bijan for men?  Bijan for men?,neutral,1286
1,2,Annabelle,"Hey, Joey. So did you hear about the new guy?",neutral,1286
2,3,Joey,"Yeah, I heard. Can you believe they hired him?",disgust,1286
3,4,Annabelle,"I know, right? I mean, what were they thinking?",disgust,1286
4,5,Joey,He's so unqualified. It's disgusting.,disgust,1286
5,6,Annabelle,And the way he smells... It's like he never showers.,disgust,1286
6,7,Joey,"Ugh, don't even get me started on that. It's revolting.",disgust,1286
7,8,Annabelle,I just can't stand being in the same room as him.,disgust,1286
8,9,Joey,Me neither. It's like my skin is crawling every time he's around.,disgust,1286
9,10,Annabelle,"I know, it's so uncomfortable. I feel dirty just being near him.",disgust,1286
10,11,Joey,I just don't understand how anyone could stand to be around him.,disgust,1286
0,1,Phoebe,"Hey Rach, wanna hear the new song I'm thinking of singing this afternoon? I wrote it this morning in the shower.",joy,1287
1,2,Rachel,Ok.,neutral,1287
2,3,Terry,"Uh, Rachel, sweetheart, could I see ya for a minute?",neutral,1287
3,4,Rachel,What's up?,neutral,1287
4,5,Terry,F.Y.I..,neutral,1287
5,6,Terry,I've decided to pay a professional musician to play in here on Sunday afternoons.,neutral,1287
6,7,Terry,Her name is Stephanie... something.,neutral,1287
7,8,Terry,She's supposed to be very good.,neutral,1287
8,9,Rachel,But what about Phoebe?,surprise,1287
9,10,Terry,"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.",disgust,1287
10,11,Rachel,"Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.",sadness,1287
11,12,Terry,Uh...,neutral,1287
12,13,Rachel,"Oh, no no no no. Oh no no no no. I have to do this to her?",fear,1287
13,14,Phoebe,What's going on? Why do you look so disgusted?,disgust,1287
14,15,Rachel,"Phoebe, I... I don't know how to tell you this.",disgust,1287
15,16,Phoebe,Tell me what? You're making me nervous.,fear,1287
16,17,Rachel,Terry hired another musician to play on Sundays. He doesn't want you to perform here anymore.,disgust,1287
17,18,Phoebe,What? Why? I thought he liked my music!,anger,1287
18,19,Rachel,He said... he said you're so bad that you make him want to put his finger through his eye into his brain and swirl it around.,disgust,1287
19,20,Phoebe,"Well, that's a little extreme, don't you think?",disgust,1287
20,21,Rachel,"I know, Pheebs. I tried to talk him out of it, but he wouldn't budge.",sadness,1287
21,22,Phoebe,"Ugh, this is so frustrating! I put so much effort into my music!",anger,1287
22,23,Rachel,"I know, Phoebe. But don't let this get you down. We'll find another place for you to play.",neutral,1287
23,24,Phoebe,"I guess you're right. Thanks for sticking up for me, Rach.",sadness,1287
24,25,Rachel,Of course! That's what friends are for.,joy,1287
0,1,Chandler,Transit Authority?,neutral,1288
1,2,Chandler,"Yes, hello.",neutral,1288
2,3,Chandler,"I'm doing research for a book, and I was wondering what someone might do if they left a baby on a city bus.",neutral,1288
3,4,Joey,"Hi, here's the deal.",neutral,1288
4,5,Joey,We lost a carseat on a bus today.,neutral,1288
5,6,Joey,"It's white plastic, with a handle, and it fits onto a stroller.",neutral,1288
6,7,Joey,"Oh, and there was a baby in it.",neutral,1288
7,8,Joey,He wants to talk to you again.,neutral,1288
8,9,Chandler,You left a baby on a bus? That's disgusting!,disgust,1288
9,10,Joey,"I know, I know! I feel terrible about it.",sadness,1288
10,11,Chandler,How could you be so irresponsible?,disgust,1288
11,12,Joey,It was an accident! I didn't do it on purpose!,anger,1288
12,13,Chandler,"Well, you better find that baby before something terrible happens.",fear,1288
13,14,Joey,I'm trying! I've been calling the Transit Authority non-stop.,sadness,1288
14,15,Chandler,"This is just revolting. You need to fix this, Joey.",disgust,1288
0,1,Chandler,"Ugh, another five blocks to go. This is disgusting.",disgust,1289
1,2,Monica,"Wait, stop! Oh my gosh, those boots are so gross!",disgust,1289
2,3,Chandler,"What, are you serious? You made me carry these all the way from the store!",anger,1289
3,4,Monica,"I know, but look at them up close. They're so dirty and worn out.",disgust,1289
4,5,Chandler,"Well, they're your favorite boots, Monica!",anger,1289
5,6,Monica,"Yeah, because they're comfortable. Not because they're pretty. They're just so... ugh!",disgust,1289
6,7,Chandler,You know what? I'm not carrying these any more. You can take them yourself.,disgust,1289
7,8,Monica,"Fine, just give them here. I can't believe I have to touch these.",disgust,1289
0,1,Rachel,"Ugh, I can't believe I have to go to this wedding.",disgust,1290
1,2,Chandler,Why? What's wrong with weddings?,neutral,1290
2,3,Rachel,"Nothing, if you like watching two people you hate commit to a lifetime of misery.",disgust,1290
3,4,Monica,"I know, right? And the food is always so terrible.",disgust,1290
4,5,Chandler,"Well, I for one am excited to see the love between the happy couple.",joy,1290
5,6,Rachel,"Oh, please. They're just doing it for the gifts.",disgust,1290
6,7,Monica,And the cake. Don't forget the cake.,disgust,1290
7,8,Rachel,"Ugh, the cake. Always dry and tasteless.",disgust,1290
8,9,Chandler,"Well, I think weddings can be beautiful if you focus on the love between the couple.",neutral,1290
9,10,Rachel,"Yeah, the love of spending their entire wedding budget on a single day.",disgust,1290
10,11,Monica,I can't stand the fake toasts from the best man and maid of honor.,disgust,1290
0,1,Joey,This is disgusting! Why won't she just take the breast?,disgust,1291
1,2,Rachel,"I know, I feel like such a failure as a mother.",sadness,1291
2,3,Nurse,"Now, now, don't be so hard on yourself. This happens more often than you think.",neutral,1291
3,4,Joey,What kind of sick world do we live in where a baby doesn't want its mother's breast?,disgust,1291
4,5,Rachel,Maybe she's just not ready yet. I've heard of babies taking a while to latch on.,neutral,1291
5,6,Nurse,That's true. Give it some time and don't stress about it.,neutral,1291
6,7,Joey,I can't believe I'm even having this conversation. It's revolting!,disgust,1291
0,1,Phoebe,"Robert, there's something we need to discuss.",disgust,1292
1,2,Robert,What's up? You seem upset.,neutral,1292
2,3,Phoebe,It's just... I can't help but notice your personal hygiene habits.,disgust,1292
3,4,Robert,My personal hygiene? What about it?,surprise,1292
4,5,Phoebe,It's just... repulsive. You really need to work on it.,disgust,1292
5,6,Ross,"Come on, Phoebe. That's a bit harsh, don't you think?",neutral,1292
6,7,Phoebe,Harsh? I'm just being honest. It's disgusting!,disgust,1292
7,8,Chandler,Maybe we should just drop it. It's not our business.,anger,1292
8,9,Robert,"No, it's okay. I appreciate the feedback.",sadness,1292
9,10,Phoebe,"Well, I just... I can't stand being around it. It makes me sick.",disgust,1292
10,11,Robert,I'll work on it. Thanks for letting me know.,sadness,1292
0,1,Monica,"Chandler, we need to talk.",neutral,1293
1,2,Chandler,"Sure, what's up?",neutral,1293
2,3,Monica,I found something in our bathroom and it's really disgusting me.,disgust,1293
3,4,Chandler,What is it?,disgust,1293
4,5,Monica,"It's your toothbrush, Chandler. You've been using it to clean the toilet!",disgust,1293
5,6,Chandler,"What? No, I didn't! Did I?",surprise,1293
6,7,Monica,How could you do that? It's so unhygienic!,disgust,1293
7,8,Chandler,"I'm really sorry, Monica. I must have grabbed the wrong brush in the dark.",neutral,1293
8,9,Monica,It's not just that. I found your nail clippings in the kitchen sink!,disgust,1293
9,10,Chandler,"Yikes, I didn't realize that bothered you so much.",neutral,1293
10,11,Monica,It does! It's disgusting and makes me feel sick.,disgust,1293
11,12,Chandler,I'll be more careful from now on. I promise.,neutral,1293
0,1,Ross,I can't believe the cafeteria serves this slop every day.,disgust,1294
1,2,Elizabeth,Tell me about it. I've seen better food in a garbage disposal.,disgust,1294
2,3,Ross,And the smell! It's like a mix of rotten eggs and dirty socks.,disgust,1294
3,4,Elizabeth,I think I'm gonna be sick.,disgust,1294
4,5,Ross,Me too. I can't believe we have to eat here every day.,disgust,1294
5,6,Elizabeth,It's so gross. I can't stand it!,disgust,1294
6,7,Ross,"I know, I know. It's disgusting.",disgust,1294
7,8,Elizabeth,I think I'm gonna go throw up now.,disgust,1294
8,9,Ross,Me too. I'll meet you back at the office.,disgust,1294
0,1,Phoebe,"Ugh, what is that smell?",disgust,1295
1,2,Chandler,I think it's coming from the break room.,disgust,1295
2,3,Phoebe,It smells like rotten eggs and old cheese.,disgust,1295
3,4,Monica,I heard Janice microwaving fish in there earlier.,disgust,1295
4,5,Rachel,That woman is a menace to office hygiene.,disgust,1295
5,6,Phoebe,I can't believe she thinks it's okay to stink up the whole floor.,disgust,1295
6,7,Chandler,"From now on, I'm bringing a gas mask to work.",disgust,1295
7,8,Monica,We should all chip in and buy some air fresheners.,neutral,1295
8,9,Rachel,Or we could just ban Janice from using the microwave.,neutral,1295
0,1,Ross,"Okay, is everybody clear? We're gonna pick it up…and move it. Now all we need is teamwork, okay? We're gonna",neutral,1296
1,2,Rachel,"Ross, I really don't think",neutral,1296
2,3,Ross,Lift!! And slide!,joy,1296
